date,SalesAmount,year,month,day,weekday,holiday1,holiday9,holiday5,holiday4,holiday2,holiday10,holiday3,holiday6,holiday7,holiday8,short_business_hour,day_temp,night_temp,day_weather,night_weather,event,web_traffic,training
2018-02-20,20633,2018,2,20,3,1,0,0,0,0,0,0,0,0,0,0,7,4,small_trouble,good,1,372,1
2018-02-03,18261,2018,2,3,7,0,0,0,0,0,0,0,0,0,0,0,7,-4,good,good,1,526,1
2018-02-02,17736,2018,2,2,6,1,0,0,0,0,0,0,0,0,0,0,6,-5,good,good,1,442,1
2018-02-01,17408,2018,2,1,5,1,0,0,0,0,0,0,0,0,0,0,8,-4,good,good,1,413,0
2018-01-31,14004,2018,1,31,4,0,0,0,0,0,0,0,0,0,0,0,6,-6,good,good,1,414,1
2018-01-30,14004,2018,1,30,3,0,0,0,0,0,0,0,0,0,0,0,4,-7,good,good,1,405,1
2018-01-29,11488,2018,1,29,2,0,0,0,0,0,0,0,0,0,0,0,2,-7,good,good,1,387,0
2018-01-28,26598,2018,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,-6,fair,good,1,545,1
2018-01-27,25601,2018,1,27,7,0,0,0,0,0,0,0,0,0,0,0,-1,-4,big_trouble,med_trouble,1,488,1
2018-01-26,18083,2018,1,26,6,0,0,0,0,0,0,0,0,0,0,0,0,-4,small_trouble,big_trouble,1,400,1
2018-02-04,21678,2018,2,4,1,0,0,0,0,0,0,0,0,0,0,1,7,-4,good,good,1,576,0
2017-11-12,42742,2017,11,12,1,0,0,0,0,0,0,0,0,0,0,0,16,11,fair,little_trouble,1,720,1
2017-11-25,36329,2017,11,25,7,0,0,0,0,0,0,0,0,0,0,0,18,4,good,good,1,554,0
2017-11-03,15862,2017,11,3,6,0,0,0,0,0,0,0,0,0,0,0,24,9,good,good,1,455,1
2017-11-24,21024,2017,11,24,6,0,0,0,0,0,0,0,0,0,0,0,17,4,good,good,1,418,0
2017-11-23,17520,2017,11,23,5,0,0,0,0,0,0,0,0,0,0,0,15,3,good,good,1,374,1
2017-11-11,33704,2017,11,11,7,0,0,0,0,0,0,0,0,0,0,0,16,11,fair,little_trouble,1,957,1
2017-11-10,30640,2017,11,10,6,0,0,0,0,0,0,0,0,0,0,0,19,10,fair,fair,1,535,1
2017-11-05,36110,2017,11,5,1,0,0,0,0,0,0,0,0,0,0,0,20,8,good,good,1,669,1
2017-11-09,25060,2017,11,9,5,0,0,0,0,0,0,0,0,0,0,0,23,12,good,good,1,302,1
2017-11-04,23440,2017,11,4,7,0,0,0,0,0,0,0,0,0,0,0,20,8,good,good,1,632,1
2017-11-08,13927,2017,11,8,4,0,0,0,0,0,0,0,0,0,0,0,23,10,good,good,1,292,1
2017-11-02,10618,2017,11,2,5,0,0,0,0,0,0,0,0,0,0,0,23,10,good,good,1,302,1
2017-11-07,15527,2017,11,7,3,0,0,0,0,0,0,0,0,0,0,0,22,11,good,good,1,300,1
2017-11-26,60406,2017,11,26,1,0,0,0,0,0,0,0,0,0,0,0,18,4,good,good,1,598,1
2017-11-06,8262,2017,11,6,2,0,0,0,0,0,0,0,0,0,0,0,22,10,good,fair,1,287,1
2017-01-15,31822,2017,1,15,1,0,0,0,0,0,0,0,0,0,0,0,9,-2,good,good,1,561,1
2017-01-14,28422,2017,1,14,7,0,0,0,0,0,0,0,0,0,0,0,11,2,good,good,1,489,1
2017-01-13,24685,2017,1,13,6,0,0,0,0,0,0,0,0,0,0,0,12,0,good,good,1,411,0
2017-01-26,27805,2017,1,26,5,0,0,0,0,0,0,0,0,0,0,0,16,2,good,good,1,424,1
2017-01-25,28638,2017,1,25,4,0,0,0,0,0,0,0,0,0,0,0,13,0,good,good,1,440,1
2017-01-24,25670,2017,1,24,3,0,0,0,0,0,0,0,0,0,0,0,11,0,fair,good,1,454,1
2017-01-23,25094,2017,1,23,2,0,0,0,0,0,0,0,0,0,0,0,13,0,good,good,1,439,1
2017-01-22,26175,2017,1,22,1,0,0,0,0,0,0,0,0,0,0,1,12,-2,good,good,1,489,1
2017-01-21,27062,2017,1,21,7,0,0,0,0,0,0,0,0,0,0,0,10,-3,good,good,1,516,1
2017-01-20,23982,2017,1,20,6,0,0,0,0,0,0,0,0,0,0,0,7,-2,good,good,1,443,0
2017-01-19,21703,2017,1,19,5,0,0,0,0,0,0,0,0,0,0,0,10,-2,good,good,1,418,0
2017-01-18,23270,2017,1,18,4,0,0,0,0,0,0,0,0,0,0,0,8,4,fair,fair,1,429,1
2017-01-17,21098,2017,1,17,3,0,0,0,0,0,0,0,0,0,0,0,9,5,good,little_trouble,1,365,1
2017-01-16,20826,2017,1,16,2,0,0,0,0,0,0,0,0,0,0,0,10,-2,good,good,1,358,1
2017-03-26,31441,2017,3,26,1,0,0,0,0,0,0,0,0,0,0,0,20,7,good,good,1,589,1
2017-03-25,36341,2017,3,25,7,0,0,0,0,0,0,0,0,0,0,0,17,6,good,good,1,540,1
2017-03-24,21642,2017,3,24,6,0,0,0,0,0,0,0,0,0,0,0,10,6,little_trouble,fair,1,360,1
2017-03-23,15384,2017,3,23,5,0,0,0,0,0,0,0,0,0,0,0,14,9,little_trouble,little_trouble,1,301,1
2017-03-22,14267,2017,3,22,4,0,0,0,0,0,0,0,0,0,0,0,12,8,little_trouble,good,1,325,1
2017-03-21,11490,2017,3,21,3,0,0,0,0,0,0,0,0,0,0,0,15,7,little_trouble,little_trouble,1,321,1
2017-03-20,12721,2017,3,20,2,0,0,0,0,0,0,0,0,0,0,0,15,6,fair,good,1,318,1
2017-03-19,30728,2017,3,19,1,0,0,0,0,0,0,0,0,0,0,0,13,9,little_trouble,little_trouble,1,570,1
2017-03-18,28007,2017,3,18,7,0,0,0,0,0,0,0,0,0,0,0,15,8,little_trouble,fair,1,542,1
2017-03-17,22550,2017,3,17,6,0,0,0,0,0,0,0,0,0,0,0,14,7,little_trouble,fair,1,358,1
2017-02-13,13442,2017,2,13,2,0,0,0,0,0,0,0,0,0,0,0,16,0,good,good,1,352,1
2017-03-08,20410,2017,3,8,4,0,0,0,0,0,0,0,0,0,0,0,19,4,good,good,1,441,0
2017-03-07,12273,2017,3,7,3,0,0,0,0,0,0,0,0,0,0,0,17,3,good,good,1,313,0
2017-03-06,9851,2017,3,6,2,0,0,0,0,0,0,0,0,0,0,0,16,5,good,good,1,298,1
2017-03-05,29448,2017,3,5,1,0,0,0,0,0,0,0,0,0,0,0,15,6,fair,good,1,576,0
2017-03-04,32092,2017,3,4,7,0,0,0,0,0,0,0,0,0,0,0,12,9,little_trouble,little_trouble,1,506,0
2017-03-03,29143,2017,3,3,6,0,0,0,0,0,0,0,0,0,0,0,17,7,good,fair,1,362,1
2017-02-14,58722,2017,2,14,3,0,0,0,0,0,0,0,0,0,0,0,18,4,good,good,1,510,1
2017-02-12,22698,2017,2,12,1,0,0,0,0,0,0,0,0,0,0,0,14,0,good,good,1,526,1
2017-02-11,21423,2017,2,11,7,0,0,0,0,0,0,0,0,0,0,0,12,-1,good,good,1,543,1
2017-02-10,18421,2017,2,10,6,0,0,0,0,0,0,0,0,0,0,0,10,-2,good,good,1,417,1
2017-05-31,18427,2017,5,31,4,0,0,0,0,0,0,0,0,0,0,0,32,24,good,little_trouble,1,330,1
2017-05-30,30302,2017,5,30,3,0,0,0,0,1,0,0,0,0,0,0,34,25,fair,fair,1,528,1
2017-05-29,27416,2017,5,29,2,0,0,0,0,1,0,0,0,0,0,0,34,22,good,good,1,502,1
2017-05-28,36085,2017,5,28,1,0,0,0,0,1,0,0,0,0,0,0,33,22,good,good,1,532,0
2017-05-27,24140,2017,5,27,7,0,0,0,0,0,0,0,0,0,0,1,32,19,good,good,1,402,0
2017-06-02,22646,2017,6,2,6,0,0,0,0,0,0,0,0,0,0,0,32,23,good,good,1,344,0
2017-06-01,48128,2017,6,1,5,0,0,0,0,0,0,0,0,0,0,0,31,22,good,good,1,556,1
2017-06-03,34516,2017,6,3,7,0,0,0,0,0,0,0,0,0,0,0,33,24,little_trouble,good,1,465,1
2017-06-04,30636,2017,6,4,1,0,0,0,0,0,0,0,0,0,0,0,29,20,little_trouble,med_trouble,1,488,1
2017-12-19,8733,2017,12,19,3,0,0,0,0,0,0,0,0,0,0,0,11,-2,good,good,1,335,0
2017-12-17,24766,2017,12,17,1,0,0,0,0,0,0,0,0,0,0,0,9,-4,good,good,1,637,1
2017-12-16,24966,2017,12,16,7,0,0,0,0,0,0,0,0,0,0,0,8,-4,good,good,1,605,1
2017-12-18,9239,2017,12,18,2,0,0,0,0,0,0,0,0,0,0,0,10,-3,good,good,1,359,0
2017-12-15,12394,2017,12,15,6,0,0,0,0,0,0,0,0,0,0,0,7,1,good,good,1,428,1
2017-12-23,35114,2017,12,23,7,0,0,0,0,0,0,0,0,0,0,0,14,4,good,good,1,820,0
2017-12-20,11762,2017,12,20,4,0,0,0,0,0,0,0,0,0,0,0,14,-3,good,good,1,338,1
2017-12-25,13105,2017,12,25,2,0,0,0,0,0,0,0,0,1,0,0,13,-1,good,good,1,416,1
2017-12-22,16544,2017,12,22,6,0,0,0,0,0,0,0,0,0,0,0,16,0,good,good,1,510,0
2017-12-24,34400,2017,12,24,1,0,0,0,0,0,0,0,0,0,1,0,13,-2,good,good,1,899,1
2017-12-21,12866,2017,12,21,5,0,0,0,0,0,0,0,0,0,0,0,15,-2,good,good,1,340,1
2018-03-03,23352,2018,3,3,7,0,0,0,0,0,0,0,0,0,0,0,18,11,fair,little_trouble,1,544,0
2018-03-02,15356,2018,3,2,6,0,0,0,0,0,0,0,0,0,0,0,15,6,little_trouble,little_trouble,1,455,1
2018-03-08,13162,2018,3,8,5,0,0,0,0,0,0,0,0,0,0,0,14,0,good,good,1,481,1
2018-03-07,10114,2018,3,7,4,0,0,0,0,0,0,0,0,0,0,0,8,0,fair,good,1,361,1
2018-03-06,11302,2018,3,6,3,0,0,0,0,0,0,0,0,0,0,0,10,6,little_trouble,little_trouble,1,321,1
2018-03-05,8177,2018,3,5,2,0,0,0,0,0,0,0,0,0,0,0,12,7,fair,fair,1,332,1
2018-03-04,22315,2018,3,4,1,0,0,0,0,0,0,0,0,0,0,0,16,6,small_trouble,little_trouble,1,546,1
